5	0.235	0.27	11.75	0.03	34	118	0.9954	3.07	0.5	9.4	6
4.9	0.47	0.17	1.9	0.035	60	148	0.98964	3.27	0.35	11.5	6
6.6	0.34	0.4	8.1	0.046	68	170	0.99494	3.15	0.5	9.55	6
4.9	0.235	0.27	11.75	0.03	34	118	0.9954	3.07	0.5	9.4	6
6.1	0.34	0.29	2.2	0.036	25	100	0.98938	3.06	0.44	11.8	6
5.7	0.21	0.32	0.9	0.038	38	121	0.99074	3.24	0.46	10.6	6
6.2	0.21	0.29	1.6	0.039	24	92	0.99114	3.27	0.5	11.2	6
6.5	0.24	0.19	1.2	0.041	30	111	0.99254	2.99	0.46	9.4	6
6	0.21	0.38	0.8	0.02	22	98	0.98941	3.26	0.32	11.8	6
7	0.32	0.34	1.3	0.042	20	69	0.9912	3.31	0.65	12	7
6.9	0.24	0.33	1.7	0.035	47	136	0.99	3.26	0.4	12.6	7
6.9	0.21	0.33	1.8	0.034	48	136	0.9899	3.25	0.41	12.6	7
7.5	0.17	0.32	1.7	0.04	51	148	0.9916	3.21	0.44	11.5	7
8.6	0.265	0.36	1.2	0.034	15	80	0.9913	2.95	0.36	11.4	7
6.5	0.24	0.32	7.6	0.038	48	203	0.9958	3.45	0.54	9.7	7
6.1	0.3	0.56	2.8	0.044	47	179	0.9924	3.3	0.57	10.9	7
6.5	0.24	0.32	7.6	0.038	48	203	0.9958	3.45	0.54	9.7	7
6.8	0.19	0.36	1.9	0.035	30	96	0.9917	3.15	0.54	10.8	7
6.3	0.34	0.33	4.6	0.034	19	80	0.9917	3.38	0.58	12	7
7.9	0.22	0.38	8	0.043	46	152	0.9934	3.12	0.32	11.5	7
6.1	0.32	0.24	1.5	0.036	38	124	0.9898	3.29	0.42	12.4	7
6.1	0.32	0.24	1.5	0.036	38	124	0.9898	3.29	0.42	12.4	7
6.7	0.46	0.18	2.4	0.034	25	98	0.9896	3.08	0.44	12.6	7
6.3	0.22	0.43	4.55	0.038	31	130	0.9918	3.35	0.33	11.5	7
6.8	0.18	0.38	1.4	0.038	35	111	0.9918	3.32	0.59	11.2	7
6.2	0.25	0.25	1.4	0.03	35	105	0.9912	3.3	0.44	11.1	7
6.2	0.25	0.25	1.4	0.03	35	105	0.9912	3.3	0.44	11.1	7
7	0.26	0.59	1.4	0.037	40	120	0.9918	3.34	0.41	11.1	7
7.1	0.21	0.37	2.4	0.026	23	100	0.9903	3.15	0.38	11.4	7
6.8	0.21	0.27	2.1	0.03	26	139	0.99	3.16	0.61	12.6	7
5.8	0.2	0.27	1.4	0.031	12	77	0.9905	3.25	0.36	10.9	7
5.6	0.19	0.26	1.4	0.03	12	76	0.9905	3.25	0.37	10.9	7
6.3	0.35	0.3	5.7	0.035	8	97	0.9927	3.27	0.41	11	7
6.3	0.35	0.3	5.7	0.035	8	97	0.9927	3.27	0.41	11	7
7	0.3	0.49	4.7	0.036	17	105	0.9916	3.26	0.68	12.4	7
7.2	0.23	0.39	14.2	0.058	49	192	0.9979	2.98	0.48	9	7
7.2	0.23	0.39	14.2	0.058	49	192	0.9979	2.98	0.48	9	7
7.2	0.23	0.39	14.2	0.058	49	192	0.9979	2.98	0.48	9	7
7.2	0.23	0.39	14.2	0.058	49	192	0.9979	2.98	0.48	9	7
6.2	0.28	0.22	7.3	0.041	26	157	0.9957	3.44	0.64	9.8	7
7.2	0.19	0.46	3.8	0.041	82	187	0.9932	3.19	0.6	11.2	7
6.2	0.33	0.27	4.9	0.036	30	134	0.9927	3.2	0.42	10.4	7
6.1	0.36	0.27	2.1	0.035	16	100	0.9917	3.4	0.71	11.5	7
5.9	0.3	0.47	7.85	0.03	19	133	0.9933	3.52	0.43	11.5	7
6	0.1	0.24	1.1	0.041	15	65	0.9927	3.61	0.61	10.3	7
6.6	0.18	0.35	1.5	0.049	49	141	0.9934	3.43	0.85	10.2	7
7.4	0.2	0.43	7.8	0.045	27	153	0.9964	3.19	0.55	9	7
5.6	0.34	0.1	1.3	0.031	20	68	0.9906	3.36	0.51	11.2	7
6.3	0.12	0.36	2.1	0.044	47	146	0.9914	3.27	0.74	11.4	7
7.3	0.33	0.4	6.85	0.038	32	138	0.992	3.03	0.3	11.9	7
7.3	0.33	0.4	6.85	0.038	32	138	0.992	3.03	0.3	11.9	7
6.8	0.16	0.4	2.3	0.037	18	102	0.9923	3.49	0.42	11.4	7
6	0.26	0.32	3.5	0.028	29	113	0.9912	3.4	0.71	12.3	7
5.1	0.33	0.22	1.6	0.027	18	89	0.9893	3.51	0.38	12.5	7
5.1	0.33	0.22	1.6	0.027	18	89	0.9893	3.51	0.38	12.5	7
6.4	0.31	0.28	1.5	0.037	12	119	0.9919	3.32	0.51	10.4	7
7.3	0.2	0.44	1.4	0.045	21	98	0.9924	3.15	0.46	10	7
6.4	0.31	0.28	1.5	0.037	12	119	0.9919	3.32	0.51	10.4	7
7.3	0.2	0.44	1.4	0.045	21	98	0.9924	3.15	0.46	10	7
6	0.36	0.39	3.2	0.027	20	125	0.991	3.38	0.39	11.3	7
5.1	0.33	0.22	1.6	0.027	18	89	0.9893	3.51	0.38	12.5	7
5	0.17	0.56	1.5	0.026	24	115	0.9906	3.48	0.39	10.8	7
7	0.3	0.38	14.9	0.032	60	181	0.9983	3.18	0.61	9.3	7
7	0.3	0.38	14.9	0.032	60	181	0.9983	3.18	0.61	9.3	7
5.8	0.28	0.34	4	0.031	40	99	0.9896	3.39	0.39	12.8	7
7	0.22	0.31	2.7	0.03	41	136	0.9898	3.16	0.37	12.7	7
6.9	0.23	0.38	8.3	0.047	47	162	0.9954	3.34	0.52	10.5	7
7.4	0.155	0.34	2.3	0.045	73.5	214	0.9934	3.18	0.61	9.9	7
6.9	0.2	0.37	6.2	0.027	24	97	0.992	3.38	0.49	12.2	7
7.4	0.155	0.34	2.3	0.045	73.5	214	0.9934	3.18	0.61	9.9	7
6.7	0.22	0.37	1.6	0.028	24	102	0.9913	3.29	0.59	11.6	7
6.4	0.28	0.29	1.6	0.052	34	127	0.9929	3.48	0.56	10.5	7
5.9	0.46	0.14	2.7	0.042	27	160	0.9931	3.46	0.51	10.6	7
6	0.27	0.27	1.6	0.046	32	113	0.9924	3.41	0.51	10.5	7
6.4	0.28	0.29	1.6	0.052	34	127	0.9929	3.48	0.56	10.5	7
6.3	0.23	0.31	1.5	0.022	11	82	0.9892	3.3	0.4	12.9	7
7	0.17	0.31	4.8	0.034	34	132	0.9944	3.36	0.48	9.6	7
7.4	0.28	0.36	1.1	0.028	42	105	0.9893	2.99	0.39	12.4	7
7.1	0.23	0.39	1.6	0.032	12	65	0.9898	3.25	0.4	12.7	7
6	0.24	0.27	1.9	0.048	40	170	0.9938	3.64	0.54	10	7
6	0.24	0.27	1.9	0.048	40	170	0.9938	3.64	0.54	10	7
7.8	0.28	0.32	9	0.036	34	115	0.9952	3.17	0.39	10.3	7
6.5	0.18	0.31	1.7	0.044	30	127	0.9928	3.49	0.5	10.2	7
7	0.3	0.51	13.6	0.05	40	168	0.9976	3.07	0.52	9.6	7
9.2	0.25	0.34	1.2	0.026	31	93	0.9916	2.93	0.37	11.3	7
7.8	0.28	0.34	1.6	0.028	32	118	0.9901	3	0.38	12.1	7
7	0.3	0.51	13.6	0.05	40	168	0.9976	3.07	0.52	9.6	7
7.8	0.28	0.34	1.6	0.028	32	118	0.9901	3	0.38	12.1	7
9.2	0.25	0.34	1.2	0.026	31	93	0.9916	2.93	0.37	11.3	7
6.7	0.21	0.42	9.1	0.049	31	150	0.9953	3.12	0.74	9.9	7
7.4	0.3	0.22	1.4	0.046	16	135	0.9928	3.08	0.77	10.4	7
6.5	0.28	0.29	2.7	0.038	26	107	0.9912	3.32	0.41	11.6	7
7.2	0.2	0.34	2.7	0.032	49	151	0.99	3.16	0.39	12.7	7
7.4	0.2	0.33	1.9	0.035	39	138	0.991	3.17	0.44	11.7	7
7.1	0.22	0.33	2.8	0.033	48	153	0.9899	3.15	0.38	12.7	7
6.5	0.28	0.29	2.7	0.038	26	107	0.9912	3.32	0.41	11.6	7
6	0.38	0.26	6	0.034	42	134	0.9912	3.38	0.38	12.3	7
6.6	0.25	0.3	1.6	0.046	32	134	0.993	3.42	0.51	10.1	7
6.1	0.32	0.25	1.7	0.034	37	136	0.992	3.47	0.5	10.8	7
6.9	0.28	0.27	2.1	0.036	42	121	0.9926	3.42	0.49	10.8	7
6.3	0.27	0.38	0.9	0.051	7	140	0.9926	3.45	0.5	10.5	7
6.9	0.19	0.4	1.4	0.036	14	55	0.9909	3.08	0.68	11.5	7
7.8	0.32	0.33	2.4	0.037	18	101	0.9912	3.21	0.65	11.7	7
6.2	0.17	0.28	4.7	0.037	39	133	0.9931	3.41	0.46	10.8	7
5.6	0.235	0.29	1.2	0.047	33	127	0.991	3.34	0.5	11	7
7.1	0.26	0.34	14.4	0.067	35	189	0.9986	3.07	0.53	9.1	7
7.1	0.26	0.34	14.4	0.067	35	189	0.9986	3.07	0.53	9.1	7
7.1	0.26	0.34	14.4	0.067	35	189	0.9986	3.07	0.53	9.1	7
7.1	0.26	0.34	14.4	0.067	35	189	0.9986	3.07	0.53	9.1	7
8	0.44	0.49	9.1	0.031	46	151	0.9926	3.16	0.27	12.7	8
8	0.34	0.49	9	0.033	39	180	0.9936	3.13	0.38	12.3	8
7.7	0.35	0.49	8.65	0.033	42	186	0.9931	3.14	0.38	12.4	8
7	0.17	0.74	12.8	0.045	24	126	0.9942	3.26	0.38	12.2	8
6.2	0.22	0.49	6	0.029	31	128	0.9928	3.41	0.36	11.3	8
7.1	0.28	0.49	6.5	0.041	28	111	0.9926	3.41	0.58	12.2	8
6.5	0.13	0.37	1	0.036	48	114	0.9911	3.41	0.51	11.5	8
6.5	0.18	0.34	1.6	0.04	43	148	0.9912	3.32	0.59	11.5	8
6.5	0.18	0.34	1.6	0.04	43	148	0.9912	3.32	0.59	11.5	8
6.4	0.15	0.36	1.8	0.034	43	150	0.9922	3.42	0.69	11	8
6.4	0.15	0.36	1.8	0.034	43	150	0.9922	3.42	0.69	11	8
6.9	0.25	0.27	9.05	0.039	37	128	0.9936	3.27	0.34	11.3	8
7.6	0.2	0.3	14.2	0.056	53	212.5	0.999	3.14	0.46	8.9	8
7.6	0.2	0.3	14.2	0.056	53	212.5	0.999	3.14	0.46	8.9	8
7.6	0.2	0.3	14.2	0.056	53	212.5	0.999	3.14	0.46	8.9	8
7.6	0.2	0.3	14.2	0.056	53	212.5	0.999	3.14	0.46	8.9	8
7.6	0.2	0.3	14.2	0.056	53	212.5	0.999	3.14	0.46	8.9	8
7.6	0.2	0.3	14.2	0.056	53	212.5	0.999	3.14	0.46	8.9	8
6.3	0.41	0.18	3.5	0.027	23	109	0.99018	3.34	0.54	12.8	8
6.8	0.37	0.28	1.9	0.024	64	106	0.98993	3.45	0.6	12.6	8
7.7	0.4	0.27	4.5	0.034	27	95	0.99175	3.21	0.59	12.3	8
6.9	0.15	0.28	4.4	0.029	14	107	0.99347	3.24	0.46	10.4	8
6.9	0.15	0.28	4.4	0.029	14	107	0.99347	3.24	0.46	10.4	8
6.8	0.46	0.26	2.7	0.042	28	83	0.99114	3.38	0.51	12	8
7	0.28	0.26	1.7	0.042	34	130	0.9925	3.43	0.5	10.7	8
7.3	0.17	0.24	8.1	0.121	32	162	0.99508	3.17	0.38	10.4	8
7.3	0.17	0.24	8.1	0.121	32	162	0.99508	3.17	0.38	10.4	8
8	0.13	0.25	1.1	0.033	15	86	0.99044	2.98	0.39	11.2	8
5.8	0.17	0.34	1.8	0.045	96	170	0.99035	3.38	0.9	11.8	8
5.8	0.17	0.34	1.8	0.045	96	170	0.99035	3.38	0.9	11.8	8
5.8	0.315	0.27	1.55	0.026	15	70	0.98994	3.37	0.4	11.9	8
7	0.36	0.32	10.05	0.045	37	131	0.99352	3.09	0.33	11.7	8
7	0.36	0.32	10.05	0.045	37	131	0.99352	3.09	0.33	11.7	8
7	0.36	0.32	10.5	0.045	35	135	0.9935	3.09	0.33	11.6	8
6.4	0.22	0.32	7.2	0.028	15	83	0.993	3.13	0.55	10.9	8
5.5	0.15	0.32	14	0.031	16	99	0.99437	3.26	0.38	11.5	8
6.4	0.22	0.32	7.2	0.028	15	83	0.993	3.13	0.55	10.9	8
6.6	0.29	0.31	3.9	0.027	39	96	0.99035	3.24	0.6	12.6	8
5.8	0.21	0.32	1.6	0.045	38	95	0.98946	3.23	0.94	12.4	8
5.2	0.285	0.29	5.15	0.035	64	138	0.9895	3.19	0.34	12.4	8
